要素番号	点番号	x	y	z
26	24	1.199999999999998e+00	5.999999999999950e-01	-6.367104256086887e-16
26	25	1.198984780220129e+00	6.499999999999942e-01	-4.823953135910117e-02
26	26	1.183784282049669e+00	7.999999999999992e-01	-1.922378360100937e-01
27	0	2.448075441506750e+00	3.328201177351362e-01	-2.862684965433387e-14
27	1	2.551178106902404e+00	3.605551275463968e-01	-1.494028172192852e-01
27	2	2.850078739488489e+00	4.437601569801785e-01	-6.909610289700965e-01
27	3	1.907786888298026e+00	5.290047592607647e-01	-1.654733419053596e-14
27	4	1.965817196948383e+00	5.730884891991613e-01	-1.056094986926012e-01
27	5	2.128744281899557e+00	7.053396790143518e-01	-4.750650795628277e-01
27	6	1.199999999999998e+00	5.999999999999950e-01	-6.367104256086887e-16
27	7	1.198984780220129e+00	6.499999999999942e-01	-4.823953135910117e-02
27	8	1.183784282049669e+00	7.999999999999992e-01	-1.922378360100937e-01
27	9	2.448075441506750e+00	3.328201177351362e-01	-2.862684965433387e-14
27	10	2.551855803584748e+00	3.605551275463965e-01	-7.470241566042168e-02
27	11	2.860590320508826e+00	4.437601569801786e-01	-3.454932039532118e-01
27	12	1.907786888298026e+00	5.290047592607645e-01	-1.655399104756027e-14
27	13	1.966531125578836e+00	5.730884891991611e-01	-5.280727277682110e-02
27	14	2.139967827394396e+00	7.053396790143520e-01	-2.376644178181444e-01
27	15	1.199999999999998e+00	5.999999999999950e-01	-6.367104256086887e-16
27	16	1.199746173298336e+00	6.499999999999944e-01	-2.412427559246088e-02
27	17	1.195940512712443e+00	7.999999999999993e-01	-9.640693502633080e-02
27	18	2.448075441506750e+00	3.328201177351362e-01	-2.862684965433387e-14
27	19	2.552081728298975e+00	3.605551275463969e-01	-3.088490662307232e-14
27	20	2.864100588675656e+00	4.437601569801788e-01	-3.787787822301467e-14
27	21	1.907786888298026e+00	5.290047592607647e-01	-1.654733419053596e-14
27	22	1.966769128989527e+00	5.730884891991613e-01	-1.797236276504518e-14
27	23	2.143715851064031e+00	7.053396790143517e-01	-2.192609760232971e-14
27	24	1.199999999999998e+00	5.999999999999950e-01	-6.367104256086887e-16
27	25	1.199999999999998e+00	6.499999999999946e-01	-6.286694394021214e-16
27	26	1.199999999999998e+00	7.999999999999995e-01	-6.094761289490208e-16
28	0	2.448075441506750e+00	3.328201177351362e-01	-2.862684965433387e-14
28	1	2.552081728298975e+00	3.605551275463969e-01	-3.088490662307232e-14
28	2	2.864100588675656e+00	4.437601569801788e-01	-3.787787822301467e-14
28	3	1.907786888298026e+00	5.290047592607647e-01	-1.654733419053596e-14
28	4	1.966769128989527e+00	5.730884891991613e-01	-1.797236276504518e-14
28	5	2.143715851064031e+00	7.053396790143517e-01	-2.192609760232971e-14
28	6	1.199999999999998e+00	5.999999999999950e-01	-6.367104256086887e-16
28	7	1.199999999999998e+00	6.499999999999946e-01	-6.286694394021214e-16
28	8	1.199999999999998e+00	7.999999999999995e-01	-6.094761289490208e-16
28	9	2.448075441506750e+00	3.328201177351362e-01	-2.862684965433387e-14
28	10	2.551855803584749e+00	3.605551275463966e-01	7.470241566037528e-02
28	11	2.860590320508826e+00	4.437601569801786e-01	3.454932039531587e-01
28	12	1.907786888298026e+00	5.290047592607645e-01	-1.655399104756027e-14
28	13	1.966531125578835e+00	5.730884891991613e-01	5.280727277678877e-02
28	14	2.139967827394396e+00	7.053396790143521e-01	2.376644178181098e-01
28	15	1.199999999999998e+00	5.999999999999950e-01	-6.367104256086887e-16
28	16	1.199746173298336e+00	6.499999999999946e-01	2.412427559245976e-02
28	17	1.195940512712443e+00	7.999999999999994e-01	9.640693502633141e-02
28	18	2.448075441506750e+00	3.328201177351362e-01	-2.862684965433387e-14
28	19	2.551178106902404e+00	3.605551275463969e-01	1.494028172192379e-01
28	20	2.850078739488488e+00	4.437601569801785e-01	6.909610289700402e-01
28	21	1.907786888298026e+00	5.290047592607647e-01	-1.654733419053596e-14
28	22	1.965817196948384e+00	5.730884891991614e-01	1.056094986925693e-01
28	23	2.128744281899555e+00	7.053396790143518e-01	4.750650795627928e-01
28	24	1.199999999999998e+00	5.999999999999950e-01	-6.367104256086887e-16
28	25	1.198984780220129e+00	6.499999999999942e-01	4.823953135910020e-02
28	26	1.183784282049668e+00	7.999999999999996e-01	1.922378360100949e-01
29	0	2.448075441506750e+00	3.328201177351362e-01	-2.862684965433387e-14
29	1	2.551178106902404e+00	3.605551275463969e-01	1.494028172192379e-01
29	2	2.850078739488488e+00	4.437601569801785e-01	6.909610289700402e-01
29	3	1.907786888298026e+00	5.290047592607647e-01	-1.654733419053596e-14
29	4	1.965817196948384e+00	5.730884891991614e-01	1.056094986925693e-01
29	5	2.128744281899555e+00	7.053396790143518e-01	4.750650795627928e-01
29	6	1.199999999999998e+00	5.999999999999950e-01	-6.367104256086887e-16
29	7	1.198984780220129e+00	6.499999999999942e-01	4.823953135910020e-02
29	8	1.183784282049668e+00	7.999999999999996e-01	1.922378360100949e-01
29	9	2.448075441506750e+00	3.328201177351362e-01	-2.862684965433387e-14
29	10	2.499170671260779e+00	3.466876226407665e-01	1.455119216092328e-01
29	11	2.641791932308637e+00	3.882901373576579e-01	6.286206298500479e-01
29	12	1.907786888298026e+00	5.290047592607645e-01	-1.655399104756027e-14
29	13	1.936323642458835e+00	5.510466242299629e-01	1.034029614874353e-01
29	14	2.010624281918322e+00	6.171722191375580e-01	4.397116741187059e-01
29	15	1.199999999999998e+00	5.999999999999950e-01	-6.367104256086887e-16
29	16	1.198984780220129e+00	6.249999999999943e-01	4.823953135909992e-02
29	17	1.183784282049669e+00	6.999999999999938e-01	1.922378360100949e-01
29	18	2.448075441506750e+00	3.328201177351362e-01	-2.862684965433387e-14
29	19	2.447163235619156e+00	3.328201177351364e-01	1.416210259992278e-01
29	20	2.433505125128793e+00	3.328201177351361e-01	5.662802307300575e-01
29	21	1.907786888298026e+00	5.290047592607647e-01	-1.654733419053596e-14
29	22	1.906830087969288e+00	5.290047592607645e-01	1.011964242823025e-01
29	23	1.892504281937086e+00	5.290047592607646e-01	4.043582686746193e-01
29	24	1.199999999999998e+00	5.999999999999950e-01	-6.367104256086887e-16
29	25	1.198984780220129e+00	5.999999999999950e-01	4.823953135910020e-02
29	26	1.183784282049668e+00	5.999999999999950e-01	1.922378360100949e-01
30	0	2.448075441506750e+00	3.328201177351362e-01	-2.862684965433387e-14
30	1	2.447163235619156e+00	3.328201177351364e-01	1.416210259992278e-01
30	2	2.433505125128793e+00	3.328201177351361e-01	5.662802307300575e-01
30	3	1.907786888298026e+00	5.290047592607647e-01	-1.654733419053596e-14
30	4	1.906830087969288e+00	5.290047592607645e-01	1.011964242823025e-01
30	5	1.892504281937086e+00	5.290047592607646e-01	4.043582686746193e-01
30	6	1.199999999999998e+00	5.999999999999950e-01	-6.367104256086887e-16
30	7	1.198984780220129e+00	5.999999999999950e-01	4.823953135910020e-02
30	8	1.183784282049668e+00	5.999999999999950e-01	1.922378360100949e-01
30	9	2.448075441506750e+00	3.328201177351362e-01	-2.862684965433387e-14
30	10	2.395155799977529e+00	3.189526128295056e-01	1.377301303892227e-01
30	11	2.225218317948935e+00	2.773500981126129e-01	5.039398316100628e-01
30	12	1.907786888298026e+00	5.290047592607646e-01	-1.660114321651380e-14
30	13	1.877336533479740e+00	5.069628942915648e-01	9.898988707716863e-02
30	14	1.774384281955849e+00	4.408372993839703e-01	3.690048632305318e-01
30	15	1.199999999999998e+00	5.999999999999950e-01	-6.367104256086887e-16
30	16	1.198984780220129e+00	5.749999999999951e-01	4.823953135909991e-02
30	17	1.183784282049669e+00	4.999999999999957e-01	1.922378360100948e-01
30	18	2.448075441506750e+00	3.328201177351362e-01	-2.862684965433387e-14
30	19	2.343148364335901e+00	3.050851079238743e-01	1.338392347792173e-01
30	20	2.016931510769078e+00	2.218800784900888e-01	4.415994324900688e-01
30	21	1.907786888298026e+00	5.290047592607646e-01	-1.655130251480202e-14
30	22	1.847842978990193e+00	4.849210293223674e-01	9.678334987203585e-02
30	23	1.656264281974613e+00	3.526698395071758e-01	3.336514577864445e-01
30	24	1.199999999999998e+00	5.999999999999950e-01	-6.367104256086887e-16
30	25	1.198984780220129e+00	5.499999999999949e-01	4.823953135910020e-02
30	26	1.183784282049668e+00	3.999999999999990e-01	1.922378360100949e-01
31	0	2.448075441506750e+00	3.328201177351362e-01	-2.862684965433387e-14
31	1	2.343148364335901e+00	3.050851079238743e-01	1.338392347792173e-01
31	2	2.016931510769078e+00	2.218800784900888e-01	4.415994324900688e-01
31	3	1.907786888298026e+00	5.290047592607646e-01	-1.655130251480202e-14
31	4	1.847842978990193e+00	4.849210293223674e-01	9.678334987203585e-02
31	5	1.656264281974613e+00	3.526698395071758e-01	3.336514577864445e-01
31	6	1.199999999999998e+00	5.999999999999950e-01	-6.367104256086887e-16
31	7	1.198984780220129e+00	5.499999999999949e-01	4.823953135910020e-02
31	8	1.183784282049668e+00	3.999999999999990e-01	1.922378360100949e-01
31	9	2.448075441506750e+00	3.328201177351362e-01	-2.862684965433387e-14
31	10	2.343838937386841e+00	3.050851079238744e-01	6.692116334223404e-02
31	11	2.028265416610635e+00	2.218800784900889e-01	2.209500694897431e-01
31	12	1.907786888298026e+00	5.290047592607646e-01	-1.657992545215563e-14
31	13	1.848564209843375e+00	4.849210293223672e-01	4.839450397919922e-02
31	14	1.667954170053420e+00	3.526698395071755e-01	1.670356764222199e-01
31	15	1.199999999999998e+00	5.999999999999950e-01	-6.367104256086887e-16
31	16	1.199746173298336e+00	5.499999999999949e-01	2.412427559245980e-02
31	17	1.195940512712443e+00	3.999999999999990e-01	9.640693502633142e-02
31	18	2.448075441506750e+00	3.328201177351362e-01	-2.862684965433387e-14
31	19	2.344069154714519e+00	3.050851079238745e-01	-2.628209073015921e-14
31	20	2.032050294337825e+00	2.218800784900889e-01	-1.928194951347291e-14
31	21	1.907786888298026e+00	5.290047592607647e-01	-1.654733419053596e-14
31	22	1.848804647606523e+00	4.849210293223672e-01	-1.521227868016543e-14
31	23	1.671857925532014e+00	3.526698395071758e-01	-1.123091173004192e-14
31	24	1.199999999999998e+00	5.999999999999950e-01	-6.367104256086887e-16
31	25	1.199999999999998e+00	5.499999999999948e-01	-6.086232559650430e-16
31	26	1.199999999999998e+00	3.999999999999991e-01	-6.106757603002228e-16
32	0	1.199999999999998e+00	1.679999999999994e-01	-5.713914275128054e-16
32	1	1.199999999999998e+00	8.399999999999953e-02	-5.914936254822689e-16
32	2	1.199999999999999e+00	-5.093444740833126e-16	-6.032268400160786e-16
32	3	1.445999999999998e+00	1.679999999999993e-01	-6.203197491227644e-15
32	4	1.445999999999998e+00	8.399999999999958e-02	-6.158550207409998e-15
32	5	1.445999999999998e+00	-5.134943988995537e-16	-6.113233316187848e-15
32	6	1.691999999999997e+00	1.679999999999993e-01	-1.160859201082236e-14
32	7	1.691999999999997e+00	8.399999999999952e-02	-1.159084846158431e-14
32	8	1.691999999999997e+00	-5.372520961514373e-16	-1.160413199534751e-14
32	9	1.195940512712443e+00	1.679999999999993e-01	9.640693502633144e-02
32	10	1.195940512712443e+00	8.399999999999902e-02	9.640693502633149e-02
32	11	1.195940512712443e+00	-5.231391042537669e-16	9.640693502633144e-02
32	12	1.442021702458193e+00	1.679999999999993e-01	1.332287609261479e-01
32	13	1.442021702458193e+00	8.399999999999926e-02	1.332287609261475e-01
32	14	1.442021702458193e+00	-5.342801681839996e-16	1.332287609261479e-01
32	15	1.688102892203944e+00	1.679999999999993e-01	1.700505868259643e-01
32	16	1.688102892203944e+00	8.399999999999905e-02	1.700505868259643e-01
32	17	1.688102892203944e+00	-5.358513776473357e-16	1.700505868259644e-01
32	18	1.183784282049668e+00	1.679999999999993e-01	1.922378360100949e-01
32	19	1.183784282049668e+00	8.399999999999766e-02	1.922378360100949e-01
32	20	1.183784282049669e+00	-5.354905492289901e-16	1.922378360100950e-01
32	21	1.430108596408675e+00	1.679999999999994e-01	2.659628898337830e-01
32	22	1.430108596408674e+00	8.399999999999767e-02	2.659628898337831e-01
32	23	1.430108596408675e+00	-5.305518474761236e-16	2.659628898337831e-01
32	24	1.676432910767680e+00	1.679999999999993e-01	3.396879436574713e-01
32	25	1.676432910767681e+00	8.399999999999765e-02	3.396879436574715e-01
32	26	1.676432910767681e+00	-5.292262633520751e-16	3.396879436574715e-01
33	0	1.199999999999999e+00	-5.093444740833126e-16	-6.032268400160786e-16
33	1	1.199999999999998e+00	-8.400000000000057e-02	-6.038203370597792e-16
33	2	1.199999999999998e+00	-1.680000000000006e-01	-6.188709372410429e-16
33	3	1.445999999999998e+00	-5.134943988995537e-16	-6.113233316187848e-15
33	4	1.445999999999998e+00	-8.400000000000073e-02	-6.129597753292144e-15
33	5	1.445999999999998e+00	-1.680000000000007e-01	-6.204194648604731e-15
33	6	1.691999999999997e+00	-5.372520961514373e-16	-1.160413199534751e-14
33	7	1.691999999999997e+00	-8.400000000000057e-02	-1.166866223720279e-14
33	8	1.691999999999997e+00	-1.680000000000006e-01	-1.164568977147485e-14
33	9	1.195940512712443e+00	-5.231391042537669e-16	9.640693502633144e-02
33	10	1.195940512712443e+00	-8.400000000000138e-02	9.640693502633148e-02
33	11	1.195940512712443e+00	-1.680000000000013e-01	9.640693502633144e-02
33	12	1.442021702458193e+00	-5.342801681839996e-16	1.332287609261479e-01
33	13	1.442021702458193e+00	-8.400000000000134e-02	1.332287609261475e-01
33	14	1.442021702458193e+00	-1.680000000000011e-01	1.332287609261479e-01
33	15	1.688102892203944e+00	-5.358513776473357e-16	1.700505868259644e-01
33	16	1.688102892203944e+00	-8.400000000000141e-02	1.700505868259644e-01
33	17	1.688102892203944e+00	-1.680000000000013e-01	1.700505868259644e-01
33	18	1.183784282049669e+00	-5.354905492289901e-16	1.922378360100950e-01
33	19	1.183784282049668e+00	-8.400000000000311e-02	1.922378360100949e-01
33	20	1.183784282049669e+00	-1.680000000000030e-01	1.922378360100949e-01
33	21	1.430108596408675e+00	-5.305518474761236e-16	2.659628898337831e-01
33	22	1.430108596408675e+00	-8.400000000000300e-02	2.659628898337831e-01
33	23	1.430108596408675e+00	-1.680000000000031e-01	2.659628898337832e-01
33	24	1.676432910767681e+00	-5.292262633520751e-16	3.396879436574715e-01
33	25	1.676432910767681e+00	-8.400000000000314e-02	3.396879436574713e-01
33	26	1.676432910767679e+00	-1.680000000000030e-01	3.396879436574712e-01
34	0	1.199999999999998e+00	-1.680000000000006e-01	-6.188709372410429e-16
34	1	1.199999999999999e+00	-2.840000000000005e-01	-6.003544403649325e-16
34	2	1.199999999999999e+00	-4.000000000000004e-01	-6.594295716016035e-16
34	3	1.445999999999998e+00	-1.680000000000007e-01	-6.204194648604731e-15
34	4	1.555486540046121e+00	-2.575202669150846e-01	-8.578575956003614e-15
34	5	1.671857925532018e+00	-3.526698395071787e-01	-1.123793801199102e-14
34	6	1.691999999999997e+00	-1.680000000000006e-01	-1.164568977147485e-14
34	7	1.862025147168916e+00	-1.949400392450461e-01	-1.540652876678422e-14
34	8	2.032050294337831e+00	-2.218800784900926e-01	-1.933257548135896e-14
34	9	1.195940512712443e+00	-1.680000000000013e-01	9.640693502633144e-02
34	10	1.195940512712443e+00	-2.840000000000015e-01	9.640693502633112e-02
34	11	1.195940512712444e+00	-4.000000000000005e-01	9.640693502632998e-02
34	12	1.442021702458193e+00	-1.680000000000011e-01	1.332287609261479e-01
34	13	1.551544377400047e+00	-2.575202669150856e-01	1.496169492023742e-01
34	14	1.667954170053425e+00	-3.526698395071785e-01	1.670356764222188e-01
34	15	1.688102892203944e+00	-1.680000000000013e-01	1.700505868259644e-01
34	16	1.858184154407292e+00	-1.949400392450470e-01	1.955003281578529e-01
34	17	2.028265416610640e+00	-2.218800784900926e-01	2.209500694897412e-01
34	18	1.183784282049669e+00	-1.680000000000030e-01	1.922378360100949e-01
34	19	1.183784282049669e+00	-2.840000000000023e-01	1.922378360100949e-01
34	20	1.183784282049669e+00	-4.000000000000006e-01	1.922378360100949e-01
34	21	1.430108596408675e+00	-1.680000000000031e-01	2.659628898337832e-01
34	22	1.539739478150144e+00	-2.575202669150864e-01	2.987754957600836e-01
34	23	1.656264281974621e+00	-3.526698395071786e-01	3.336514577864452e-01
34	24	1.676432910767679e+00	-1.680000000000030e-01	3.396879436574712e-01
34	25	1.846682210768383e+00	-1.949400392450479e-01	3.906436880737684e-01
34	26	2.016931510769084e+00	-2.218800784900926e-01	4.415994324900644e-01
35	0	1.691999999999997e+00	-1.680000000000006e-01	-1.164568977147485e-14
35	1	1.862025147168916e+00	-1.949400392450461e-01	-1.540652876678422e-14
35	2	2.032050294337831e+00	-2.218800784900926e-01	-1.933257548135896e-14
35	3	1.691999999999997e+00	-8.400000000000057e-02	-1.166866223720279e-14
35	4	1.922024444852989e+00	-9.978380489441328e-02	-1.687178770778709e-14
35	5	2.157092026489041e+00	-1.159136594753732e-01	-2.201739059125289e-14
35	6	1.691999999999997e+00	-5.372520961514373e-16	-1.160413199534751e-14
35	7	1.945999999999992e+00	-5.243255391099497e-16	-1.737588702816932e-14
35	8	2.199999999999985e+00	-5.385260774412762e-16	-2.299437511074313e-14
35	9	1.688102892203944e+00	-1.680000000000013e-01	1.700505868259644e-01
35	10	1.858184154407292e+00	-1.949400392450470e-01	1.955003281578529e-01
35	11	2.028265416610640e+00	-2.218800784900926e-01	2.209500694897412e-01
35	12	1.688102892203944e+00	-8.400000000000128e-02	1.700505868259644e-01
35	13	1.918203254236586e+00	-9.978380489441349e-02	2.044811561799420e-01
35	14	2.153348417487220e+00	-1.159136594753733e-01	2.396665934388597e-01
35	15	1.688102892203944e+00	-5.358513776473357e-16	1.700505868259644e-01
35	16	1.942186722266624e+00	-5.426040419994437e-16	2.080698704786195e-01
35	17	2.196270552329304e+00	-5.414287196346656e-16	2.460891541312748e-01
35	18	1.676432910767679e+00	-1.680000000000030e-01	3.396879436574712e-01
35	19	1.846682210768383e+00	-1.949400392450479e-01	3.906436880737684e-01
35	20	2.016931510769084e+00	-2.218800784900926e-01	4.415994324900644e-01
35	21	1.676432910767681e+00	-8.400000000000299e-02	3.396879436574713e-01
35	22	1.906760608589730e+00	-9.978380489441455e-02	4.086251980377586e-01
35	23	2.142138091819526e+00	-1.159136594753742e-01	4.790738570146782e-01
35	24	1.676432910767681e+00	-5.292262633520751e-16	3.396879436574715e-01
35	25	1.930767771935104e+00	-5.486047515742058e-16	4.158105602071318e-01
35	26	2.185102633102529e+00	-5.430380425776193e-16	4.919331767567923e-01
36	0	1.691999999999997e+00	-5.372520961514373e-16	-1.160413199534751e-14
36	1	1.945999999999992e+00	-5.243255391099497e-16	-1.737588702816932e-14
36	2	2.199999999999985e+00	-5.385260774412762e-16	-2.299437511074313e-14
36	3	1.691999999999997e+00	8.399999999999952e-02	-1.159084846158431e-14
36	4	1.922024444852987e+00	9.978380489441133e-02	-1.680075169966073e-14
36	5	2.157092026489039e+00	1.159136594753707e-01	-2.202360677675048e-14
36	6	1.691999999999997e+00	1.679999999999993e-01	-1.160859201082236e-14
36	7	1.862025147168913e+00	1.949400392450443e-01	-1.540604992806900e-14
36	8	2.032050294337825e+00	2.218800784900889e-01	-1.928194951347291e-14
36	9	1.688102892203944e+00	-5.358513776473357e-16	1.700505868259644e-01
36	10	1.942186722266624e+00	-5.426040419994437e-16	2.080698704786195e-01
36	11	2.196270552329304e+00	-5.414287196346656e-16	2.460891541312748e-01
36	12	1.688102892203944e+00	8.399999999999905e-02	1.700505868259643e-01
36	13	1.918203254236585e+00	9.978380489441079e-02	2.044811561799425e-01
36	14	2.153348417487219e+00	1.159136594753710e-01	2.396665934388603e-01
36	15	1.688102892203944e+00	1.679999999999993e-01	1.700505868259643e-01
36	16	1.858184154407291e+00	1.949400392450442e-01	1.955003281578526e-01
36	17	2.028265416610635e+00	2.218800784900889e-01	2.209500694897431e-01
36	18	1.676432910767681e+00	-5.292262633520751e-16	3.396879436574715e-01
36	19	1.930767771935104e+00	-5.486047515742058e-16	4.158105602071318e-01
36	20	2.185102633102529e+00	-5.430380425776193e-16	4.919331767567923e-01
36	21	1.676432910767681e+00	8.399999999999765e-02	3.396879436574715e-01
36	22	1.906760608589729e+00	9.978380489441077e-02	4.086251980377590e-01
36	23	2.142138091819525e+00	1.159136594753706e-01	4.790738570146796e-01
36	24	1.676432910767680e+00	1.679999999999993e-01	3.396879436574713e-01
36	25	1.846682210768381e+00	1.949400392450442e-01	3.906436880737688e-01
36	26	2.016931510769078e+00	2.218800784900888e-01	4.415994324900688e-01
37	0	1.691999999999997e+00	1.679999999999993e-01	-1.160859201082236e-14
37	1	1.862025147168913e+00	1.949400392450443e-01	-1.540604992806900e-14
37	2	2.032050294337825e+00	2.218800784900889e-01	-1.928194951347291e-14
37	3	1.445999999999998e+00	1.679999999999993e-01	-6.203197491227644e-15
37	4	1.555486540046120e+00	2.575202669150829e-01	-8.660298125383800e-15
37	5	1.671857925532014e+00	3.526698395071758e-01	-1.123091173004192e-14
37	6	1.199999999999998e+00	1.679999999999994e-01	-5.713914275128054e-16
37	7	1.199999999999998e+00	2.839999999999977e-01	-5.974659827438030e-16
37	8	1.199999999999998e+00	3.999999999999991e-01	-6.106757603002228e-16
37	9	1.688102892203944e+00	1.679999999999993e-01	1.700505868259643e-01
37	10	1.858184154407291e+00	1.949400392450442e-01	1.955003281578526e-01
37	11	2.028265416610635e+00	2.218800784900889e-01	2.209500694897431e-01
37	12	1.442021702458193e+00	1.679999999999993e-01	1.332287609261479e-01
37	13	1.551544377400046e+00	2.575202669150827e-01	1.496169492023744e-01
37	14	1.667954170053420e+00	3.526698395071756e-01	1.670356764222205e-01
37	15	1.195940512712443e+00	1.679999999999993e-01	9.640693502633144e-02
37	16	1.195940512712443e+00	2.839999999999977e-01	9.640693502633145e-02
37	17	1.195940512712443e+00	3.999999999999990e-01	9.640693502633142e-02
37	18	1.676432910767680e+00	1.679999999999993e-01	3.396879436574713e-01
37	19	1.846682210768381e+00	1.949400392450442e-01	3.906436880737688e-01
37	20	2.016931510769078e+00	2.218800784900888e-01	4.415994324900688e-01
37	21	1.430108596408675e+00	1.679999999999994e-01	2.659628898337830e-01
37	22	1.539739478150140e+00	2.575202669150830e-01	2.987754957600833e-01
37	23	1.656264281974613e+00	3.526698395071758e-01	3.336514577864445e-01
37	24	1.183784282049668e+00	1.679999999999993e-01	1.922378360100949e-01
37	25	1.183784282049668e+00	2.839999999999978e-01	1.922378360100949e-01
37	26	1.183784282049668e+00	3.999999999999990e-01	1.922378360100949e-01
38	0	1.199999999999998e+00	-8.000000000000003e-01	-6.768236355854450e-16
38	1	1.199999999999998e+00	-9.999999999999999e-01	-6.461609985755023e-16
38	2	1.199999999999998e+00	-1.200000000000000e+00	-6.235400849261922e-16
38	3	2.143715851064039e+00	-7.053396790143559e-01	-2.190948860523440e-14
38	4	2.816767708296262e+00	-9.602092248246362e-01	-3.689818281298317e-14
38	5	3.449999999999992e+00	-1.200000000000000e+00	-5.104250958219120e-14
38	6	2.864100588675666e+00	-4.437601569801843e-01	-3.800007221717184e-14
38	7	4.282050294337822e+00	-8.218800784900919e-01	-6.986344750979085e-14
38	8	5.699999999999984e+00	-1.200000000000000e+00	-1.015407977706481e-13
38	9	1.195940512712443e+00	-8.000000000000003e-01	9.640693502632995e-02
38	10	1.195940512712443e+00	-1.000000000000000e+00	9.640693502633084e-02
38	11	1.195940512712443e+00	-1.200000000000000e+00	9.640693502633144e-02
38	12	2.139967827394408e+00	-7.053396790143558e-01	2.376644178181088e-01
38	13	2.813241818403728e+00	-9.602092248246366e-01	3.384083133813333e-01
38	14	3.446683101850405e+00	-1.200000000000000e+00	4.331919280124579e-01
38	15	2.860590320508835e+00	-4.437601569801842e-01	3.454932039531511e-01
38	16	4.279008005748594e+00	-8.218800784900927e-01	5.577350624758666e-01
38	17	5.697425690988362e+00	-1.200000000000000e+00	7.699769209985835e-01
38	18	1.183784282049669e+00	-8.000000000000004e-01	1.922378360100949e-01
38	19	1.183784282049669e+00	-1.000000000000001e+00	1.922378360100948e-01
38	20	1.183784282049668e+00	-1.200000000000000e+00	1.922378360100948e-01
38	21	2.128744281899573e+00	-7.053396790143559e-01	4.750650795627956e-01
38	22	2.802683457756414e+00	-9.602092248246372e-01	6.767755852562064e-01
38	23	3.436750571918626e+00	-1.200000000000000e+00	8.665523526901708e-01
38	24	2.850078739488502e+00	-4.437601569801843e-01	6.909610289700349e-01
38	25	4.269897800638036e+00	-8.218800784900937e-01	1.115913949170140e+00
38	26	5.689716861787579e+00	-1.200000000000000e+00	1.540866869370245e+00
39	0	2.864100588675666e+00	-4.437601569801843e-01	-3.800007221717184e-14
39	1	4.282050294337822e+00	-8.218800784900919e-01	-6.986344750979085e-14
39	2	5.699999999999984e+00	-1.200000000000000e+00	-1.015407977706481e-13
39	3	3.114184052978083e+00	-2.318273189507466e-01	-4.367412119424463e-14
39	4	4.421111427783758e+00	-4.179097646379730e-01	-7.300750804850409e-14
39	5	5.699999999999983e+00	-6.000000000000004e-01	-1.019607425577859e-13
39	6	3.199999999999978e+00	-5.429732996823674e-16	-4.556688033488419e-14
39	7	4.449999999999980e+00	-5.368304310920464e-16	-7.353551774917514e-14
39	8	5.699999999999983e+00	-5.291294168288724e-16	-1.014663682543895e-13
39	9	2.860590320508835e+00	-4.437601569801842e-01	3.454932039531511e-01
39	10	4.279008005748594e+00	-8.218800784900927e-01	5.577350624758666e-01
39	11	5.697425690988362e+00	-1.200000000000000e+00	7.699769209985835e-01
39	12	3.110756322262000e+00	-2.318273189507467e-01	3.829262518513896e-01
39	13	4.418115034877736e+00	-4.179097646379736e-01	5.785500415213021e-01
39	14	5.697425690988362e+00	-6.000000000000008e-01	7.699769209985842e-01
39	15	3.196600591946170e+00	-5.484271099453044e-16	3.957713732362240e-01
39	16	4.447013141467264e+00	-5.539622726218985e-16	5.828741471174029e-01
39	17	5.697425690988362e+00	-5.373621312532819e-16	7.699769209985843e-01
39	18	2.850078739488502e+00	-4.437601569801843e-01	6.909610289700349e-01
39	19	4.269897800638036e+00	-8.218800784900937e-01	1.115913949170140e+00
39	20	5.689716861787579e+00	-1.200000000000000e+00	1.540866869370245e+00
39	21	3.100491901589388e+00	-2.318273189507466e-01	7.659098780192655e-01
39	22	4.409142265475665e+00	-4.179097646379746e-01	1.157589922942842e+00
39	23	5.689716861787581e+00	-6.000000000000024e-01	1.540866869370246e+00
39	24	3.186420984155392e+00	-5.490075701722605e-16	7.916285175035017e-01
39	25	4.438068922971485e+00	-5.632523090047241e-16	1.166247693436872e+00
39	26	5.689716861787579e+00	-5.527219233360929e-16	1.540866869370246e+00
40	0	3.199999999999978e+00	-5.429732996823674e-16	-4.556688033488419e-14
40	1	4.449999999999980e+00	-5.368304310920464e-16	-7.353551774917514e-14
40	2	5.699999999999983e+00	-5.291294168288724e-16	-1.014663682543895e-13
40	3	3.114184052978080e+00	2.318273189507413e-01	-4.360270548590634e-14
40	4	4.421111427783756e+00	4.179097646379715e-01	-7.288168505931617e-14
40	5	5.699999999999983e+00	5.999999999999992e-01	-1.017797958750053e-13
40	6	2.864100588675656e+00	4.437601569801788e-01	-3.787787822301467e-14
40	7	4.282050294337823e+00	8.218800784900901e-01	-6.975170509660008e-14
40	8	5.699999999999984e+00	1.200000000000000e+00	-1.015407977706481e-13
40	9	3.196600591946170e+00	-5.484271099453044e-16	3.957713732362240e-01
40	10	4.447013141467264e+00	-5.539622726218985e-16	5.828741471174029e-01
40	11	5.697425690988362e+00	-5.373621312532819e-16	7.699769209985843e-01
40	12	3.110756322261998e+00	2.318273189507414e-01	3.829262518513952e-01
40	13	4.418115034877739e+00	4.179097646379706e-01	5.785500415213038e-01
40	14	5.697425690988362e+00	5.999999999999989e-01	7.699769209985839e-01
